date_time,PM2.5,temp,wind_x,wind_y,b4_100,b5_100,frp_100,b4_250,b5_250,frp_250,0,1,2,3,4
2017-08-16 15:00:00,7.0,27.8,55.78690309313775,4.880721593868862,0.0,0.0,0.0,230.281,0.0,0.0,26.8,82.49,0.79,0.0,1.0
2017-08-16 16:00:00,7.0,27.8,55.78690309313775,4.880721593868862,0.0,0.0,0.0,230.281,0.0,0.0,26.8,82.49,0.79,0.0,1.0
2017-08-16 17:00:00,7.0,27.8,55.78690309313775,4.880721593868862,0.0,0.0,0.0,230.281,0.0,0.0,26.8,82.49,0.79,0.0,1.0
2017-08-16 18:00:00,10.0,25.3,73.71840765878918,6.44952496332671,0.0,0.0,410.243,0.0,204.052,0.0,26.8,82.49,0.79,0.0,1.0
2017-08-16 19:00:00,18.0,25.3,73.71840765878918,6.44952496332671,0.0,0.0,410.243,0.0,204.052,0.0,26.8,82.49,0.79,0.0,1.0
2017-08-16 20:00:00,18.0,25.3,73.71840765878918,6.44952496332671,0.0,0.0,410.243,0.0,204.052,0.0,26.8,82.49,0.79,0.0,1.0
2017-08-16 21:00:00,15.0,24.7,75.0,1.3777276490407723e-14,0.0,0.0,410.243,0.0,204.052,0.0,26.8,82.49,0.79,0.0,1.0
2017-08-16 22:00:00,12.0,24.7,75.0,1.3777276490407723e-14,0.0,0.0,410.243,0.0,204.052,0.0,26.8,82.49,0.79,0.0,1.0
2017-08-16 23:00:00,7.0,24.7,75.0,1.3777276490407723e-14,0.0,0.0,410.243,0.0,204.052,0.0,26.8,82.49,0.79,0.0,1.0
2017-08-17 00:00:00,7.0,24.3,58.775487187412985,5.142188822111836,0.0,0.0,410.243,0.0,204.052,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 01:00:00,7.0,24.3,58.775487187412985,5.142188822111836,0.0,0.0,410.243,0.0,204.052,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 02:00:00,7.0,24.3,58.775487187412985,5.142188822111836,0.0,0.0,410.243,0.0,204.052,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 03:00:00,7.0,24.1,58.775487187412985,5.142188822111836,0.0,0.0,410.243,0.0,204.052,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 04:00:00,7.0,24.1,58.775487187412985,5.142188822111836,0.0,0.0,410.243,0.0,204.052,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 05:00:00,5.0,24.1,58.775487187412985,5.142188822111836,0.0,0.0,410.243,0.0,204.052,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 06:00:00,7.0,24.8,53.17961866265923,9.377001594014239,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 07:00:00,9.0,24.8,53.17961866265923,9.377001594014239,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 08:00:00,6.0,24.8,53.17961866265923,9.377001594014239,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 09:00:00,7.0,28.5,54.16442641567144,9.550649771681169,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 10:00:00,7.0,28.5,54.16442641567144,9.550649771681169,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 11:00:00,8.0,28.5,54.16442641567144,9.550649771681169,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 12:00:00,8.0,30.6,45.30115663856157,7.987816172678795,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 13:00:00,8.0,30.6,45.30115663856157,7.987816172678795,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 14:00:00,8.0,30.6,45.30115663856157,7.987816172678795,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 15:00:00,5.0,30.5,41.361925626512736,7.293223462011074,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 16:00:00,8.0,30.5,41.361925626512736,7.293223462011074,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 17:00:00,14.0,30.5,41.361925626512736,7.293223462011074,0.0,0.0,0.0,216.44,219.133,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 18:00:00,19.0,26.7,47.81734550840379,4.183475651887596,0.0,0.0,202.343,0.0,0.0,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 19:00:00,17.0,26.7,47.81734550840379,4.183475651887596,0.0,0.0,202.343,0.0,0.0,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 20:00:00,12.0,26.7,47.81734550840379,4.183475651887596,0.0,0.0,202.343,0.0,0.0,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 21:00:00,14.0,25.4,55.0,1.0103336092965664e-14,0.0,0.0,202.343,0.0,0.0,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 22:00:00,14.0,25.4,55.0,1.0103336092965664e-14,0.0,0.0,202.343,0.0,0.0,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-17 23:00:00,11.0,25.4,55.0,1.0103336092965664e-14,0.0,0.0,202.343,0.0,0.0,0.0,27.5,81.72,0.71,0.0,1.0
2017-08-18 00:00:00,5.0,24.5,53.0,9.735942053221457e-15,0.0,0.0,202.343,0.0,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 01:00:00,5.0,24.5,53.0,9.735942053221457e-15,0.0,0.0,202.343,0.0,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 02:00:00,5.0,24.5,53.0,9.735942053221457e-15,0.0,0.0,202.343,0.0,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 03:00:00,8.0,24.0,50.80592960267902,4.44494288013057,0.0,0.0,202.343,0.0,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 04:00:00,14.0,24.0,50.80592960267902,4.44494288013057,0.0,0.0,202.343,0.0,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 05:00:00,23.0,24.0,50.80592960267902,4.44494288013057,0.0,0.0,202.343,0.0,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 06:00:00,40.0,24.7,49.2403876506104,8.682408883346517,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 07:00:00,21.0,24.7,49.2403876506104,8.682408883346517,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 08:00:00,6.0,24.7,49.2403876506104,8.682408883346517,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 09:00:00,7.0,28.3,45.30115663856157,7.987816172678795,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 10:00:00,7.0,28.3,45.30115663856157,7.987816172678795,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 11:00:00,7.0,28.3,45.30115663856157,7.987816172678795,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 12:00:00,8.0,30.2,39.84778792366982,3.48622970990633,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 13:00:00,7.0,30.2,39.84778792366982,3.48622970990633,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 14:00:00,6.0,30.2,39.84778792366982,3.48622970990633,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 15:00:00,7.0,30.4,35.0,6.429395695523604e-15,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 16:00:00,12.0,30.4,35.0,6.429395695523604e-15,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 17:00:00,16.0,30.4,35.0,6.429395695523604e-15,0.0,0.0,0.0,223.417,0.0,0.0,28.1,79.95,0.05,0.0,1.0
2017-08-18 18:00:00,15.0,27.1,32.0,5.878304635907295e-15,200.904,0.0,0.0,393.472,0.0,189.275,28.1,79.95,0.05,0.0,1.0
2017-08-18 19:00:00,16.0,27.1,32.0,5.878304635907295e-15,200.904,0.0,0.0,393.472,0.0,189.275,28.1,79.95,0.05,0.0,1.0
2017-08-18 20:00:00,24.0,27.1,32.0,5.878304635907295e-15,200.904,0.0,0.0,393.472,0.0,189.275,28.1,79.95,0.05,0.0,1.0
2017-08-18 21:00:00,24.0,26.0,32.874425037027606,-2.87613951067271,200.904,0.0,0.0,393.472,0.0,189.275,28.1,79.95,0.05,0.0,1.0
2017-08-18 22:00:00,23.0,26.0,32.874425037027606,-2.87613951067271,200.904,0.0,0.0,393.472,0.0,189.275,28.1,79.95,0.05,0.0,1.0
2017-08-18 23:00:00,21.0,26.0,32.874425037027606,-2.87613951067271,200.904,0.0,0.0,393.472,0.0,189.275,28.1,79.95,0.05,0.0,1.0
2017-08-19 00:00:00,24.0,25.2,35.86300913130284,3.137606738915697,200.904,0.0,0.0,393.472,0.0,189.275,26.0,89.98,8.42,0.0,1.0
2017-08-19 01:00:00,27.0,25.2,35.86300913130284,3.137606738915697,200.904,0.0,0.0,393.472,0.0,189.275,26.0,89.98,8.42,0.0,1.0
2017-08-19 02:00:00,26.0,25.2,35.86300913130284,3.137606738915697,200.904,0.0,0.0,393.472,0.0,189.275,26.0,89.98,8.42,0.0,1.0
2017-08-19 03:00:00,23.0,24.7,34.0,6.245698675651501e-15,200.904,0.0,0.0,393.472,0.0,189.275,26.0,89.98,8.42,0.0,1.0
2017-08-19 04:00:00,16.0,24.7,34.0,6.245698675651501e-15,200.904,0.0,0.0,393.472,0.0,189.275,26.0,89.98,8.42,0.0,1.0
2017-08-19 05:00:00,17.0,24.7,34.0,6.245698675651501e-15,200.904,0.0,0.0,393.472,0.0,189.275,26.0,89.98,8.42,0.0,1.0
2017-08-19 06:00:00,18.0,25.4,34.0,6.245698675651501e-15,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 07:00:00,13.0,25.4,34.0,6.245698675651501e-15,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 08:00:00,5.0,25.4,34.0,6.245698675651501e-15,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 09:00:00,7.0,29.6,32.874425037027606,2.876139510672722,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 10:00:00,7.0,29.6,32.874425037027606,2.876139510672722,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 11:00:00,7.0,29.6,32.874425037027606,2.876139510672722,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 12:00:00,7.0,32.3,24.6201938253052,4.341204441673258,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 13:00:00,9.0,32.3,24.6201938253052,4.341204441673258,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 14:00:00,20.0,32.3,24.6201938253052,4.341204441673258,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 15:00:00,39.0,31.8,26.589809331329615,4.688500797007119,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 16:00:00,18.0,31.8,26.589809331329615,4.688500797007119,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 17:00:00,5.0,31.8,26.589809331329615,4.688500797007119,0.0,0.0,439.111,1555.712,451.79,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 18:00:00,5.0,26.8,27.04592313609391,7.246933262870577,0.0,0.0,198.178,0.0,402.838,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 19:00:00,9.0,26.8,27.04592313609391,7.246933262870577,0.0,0.0,198.178,0.0,402.838,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 20:00:00,19.0,26.8,27.04592313609391,7.246933262870577,0.0,0.0,198.178,0.0,402.838,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 21:00:00,23.0,26.0,29.885840942752367,2.6146722824297477,0.0,0.0,198.178,0.0,402.838,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 22:00:00,23.0,26.0,29.885840942752367,2.6146722824297477,0.0,0.0,198.178,0.0,402.838,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-19 23:00:00,23.0,26.0,29.885840942752367,2.6146722824297477,0.0,0.0,198.178,0.0,402.838,0.0,26.0,89.98,8.42,0.0,1.0
2017-08-20 00:00:00,19.0,25.0,29.544232590366242,5.2094453300079095,0.0,0.0,198.178,0.0,402.838,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 01:00:00,15.0,25.0,29.544232590366242,5.2094453300079095,0.0,0.0,198.178,0.0,402.838,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 02:00:00,23.0,25.0,29.544232590366242,5.2094453300079095,0.0,0.0,198.178,0.0,402.838,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 03:00:00,31.0,24.8,35.0,6.429395695523604e-15,0.0,0.0,198.178,0.0,402.838,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 04:00:00,24.0,24.8,35.0,6.429395695523604e-15,0.0,0.0,198.178,0.0,402.838,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 05:00:00,14.0,24.8,35.0,6.429395695523604e-15,0.0,0.0,198.178,0.0,402.838,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 06:00:00,7.0,25.3,41.84017731985331,3.6605411954016462,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 07:00:00,11.0,25.3,41.84017731985331,3.6605411954016462,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 08:00:00,8.0,25.3,41.84017731985331,3.6605411954016462,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 09:00:00,7.0,29.6,41.84017731985331,3.6605411954016462,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 10:00:00,8.0,29.6,41.84017731985331,3.6605411954016462,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 11:00:00,8.0,29.6,41.84017731985331,3.6605411954016462,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 12:00:00,8.0,33.3,18.711347307231954,3.2993153756716764,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 13:00:00,8.0,33.3,18.711347307231954,3.2993153756716764,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 14:00:00,6.0,33.3,18.711347307231954,3.2993153756716764,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 15:00:00,6.0,31.9,23.908672754201895,2.091737825943798,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 16:00:00,7.0,31.9,23.908672754201895,2.091737825943798,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 17:00:00,7.0,31.9,23.908672754201895,2.091737825943798,0.0,222.506,437.666,3111.761,1333.352,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 18:00:00,12.0,26.6,19.69615506024416,3.4729635533386065,0.0,198.475,199.67,2835.934,0.0,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 19:00:00,16.0,26.6,19.69615506024416,3.4729635533386065,0.0,198.475,199.67,2835.934,0.0,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 20:00:00,23.0,26.6,19.69615506024416,3.4729635533386065,0.0,198.475,199.67,2835.934,0.0,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 21:00:00,16.0,25.5,29.885840942752367,2.6146722824297477,0.0,198.475,199.67,2835.934,0.0,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 22:00:00,5.0,25.5,29.885840942752367,2.6146722824297477,0.0,198.475,199.67,2835.934,0.0,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-20 23:00:00,7.0,25.5,29.885840942752367,2.6146722824297477,0.0,198.475,199.67,2835.934,0.0,0.0,27.3,85.59,4.86,0.0,1.0
2017-08-21 00:00:00,6.0,24.6,25.371700761219522,9.234543869793074,0.0,198.475,199.67,2835.934,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 01:00:00,6.0,24.6,25.371700761219522,9.234543869793074,0.0,198.475,199.67,2835.934,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 02:00:00,6.0,24.6,25.371700761219522,9.234543869793074,0.0,198.475,199.67,2835.934,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 03:00:00,5.0,24.1,31.94954910672088,11.628684873072759,0.0,198.475,199.67,2835.934,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 04:00:00,6.0,24.1,31.94954910672088,11.628684873072759,0.0,198.475,199.67,2835.934,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 05:00:00,6.0,24.1,31.94954910672088,11.628684873072759,0.0,198.475,199.67,2835.934,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 06:00:00,17.0,25.0,46.28596439157378,8.161464350345726,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 07:00:00,21.0,25.0,46.28596439157378,8.161464350345726,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 08:00:00,8.0,25.0,46.28596439157378,8.161464350345726,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 09:00:00,7.0,29.9,43.8325667160368,3.834852680896963,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 10:00:00,8.0,29.9,43.8325667160368,3.834852680896963,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 11:00:00,8.0,29.9,43.8325667160368,3.834852680896963,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 12:00:00,8.0,32.5,35.45307910843949,6.251334396009492,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 13:00:00,7.0,32.5,35.45307910843949,6.251334396009492,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 14:00:00,8.0,32.5,35.45307910843949,6.251334396009492,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 15:00:00,8.0,31.9,33.48346360241507,5.904038040675632,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 16:00:00,8.0,31.9,33.48346360241507,5.904038040675632,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 17:00:00,6.0,31.9,33.48346360241507,5.904038040675632,0.0,0.0,0.0,3678.454,885.938,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 18:00:00,14.0,26.9,32.498655849402866,5.730389863008701,0.0,0.0,197.795,394.654,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 19:00:00,22.0,26.9,32.498655849402866,5.730389863008701,0.0,0.0,197.795,394.654,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 20:00:00,24.0,26.9,32.498655849402866,5.730389863008701,0.0,0.0,197.795,394.654,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 21:00:00,18.0,25.5,37.42269461446391,6.598630751343353,0.0,0.0,197.795,394.654,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 22:00:00,14.0,25.5,37.42269461446391,6.598630751343353,0.0,0.0,197.795,394.654,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-21 23:00:00,6.0,25.5,37.42269461446391,6.598630751343353,0.0,0.0,197.795,394.654,0.0,0.0,29.1,75.43,0.04,0.0,1.0
2017-08-22 00:00:00,7.0,24.5,43.466662183008076,11.646857029613429,0.0,0.0,197.795,394.654,0.0,0.0,29.2,74.47,0.0,0.0,0.0
2017-08-22 01:00:00,6.0,24.5,43.466662183008076,11.646857029613429,0.0,0.0,197.795,394.654,0.0,0.0,29.2,74.47,0.0,0.0,0.0
2017-08-22 02:00:00,9.0,24.5,43.466662183008076,11.646857029613429,0.0,0.0,197.795,394.654,0.0,0.0,29.2,74.47,0.0,0.0,0.0
2017-08-22 03:00:00,5.0,24.1,44.43258800929714,11.905676074715949,0.0,0.0,197.795,394.654,0.0,0.0,29.2,74.47,0.0,0.0,0.0
2017-08-22 04:00:00,7.0,24.1,44.43258800929714,11.905676074715949,0.0,0.0,197.795,394.654,0.0,0.0,29.2,74.47,0.0,0.0,0.0
2017-08-22 05:00:00,6.0,24.1,44.43258800929714,11.905676074715949,0.0,0.0,197.795,394.654,0.0,0.0,29.2,74.47,0.0,0.0,0.0
2017-08-22 06:00:00,8.0,25.0,35.346003694429356,16.48211220788727,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 07:00:00,10.0,25.0,35.346003694429356,16.48211220788727,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 08:00:00,7.0,25.0,35.346003694429356,16.48211220788727,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 09:00:00,7.0,29.5,39.467090073008144,14.364846019678113,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 10:00:00,8.0,29.5,39.467090073008144,14.364846019678113,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 11:00:00,8.0,29.5,39.467090073008144,14.364846019678113,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 12:00:00,8.0,33.0,28.190778623577245,10.260604299770081,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 13:00:00,6.0,33.0,28.190778623577245,10.260604299770081,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 14:00:00,5.0,33.0,28.190778623577245,10.260604299770081,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 15:00:00,5.0,32.8,30.909626441250186,8.28220944328066,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 16:00:00,9.0,32.8,30.909626441250186,8.28220944328066,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 17:00:00,12.0,32.8,30.909626441250186,8.28220944328066,449.724,218.156,220.915,3324.077,227.423,372.313,29.2,74.47,0.0,0.0,0.0
2017-08-22 18:00:00,20.0,28.0,25.114071483515776,6.729295172665537,619.41,1016.816,396.851,2006.816,0.0,567.151,29.2,74.47,0.0,0.0,0.0
2017-08-22 19:00:00,25.0,28.0,25.114071483515776,6.729295172665537,619.41,1016.816,396.851,2006.816,0.0,567.151,29.2,74.47,0.0,0.0,0.0
2017-08-22 20:00:00,28.0,28.0,25.114071483515776,6.729295172665537,619.41,1016.816,396.851,2006.816,0.0,567.151,29.2,74.47,0.0,0.0,0.0
2017-08-22 21:00:00,18.0,26.7,33.80740392011739,9.058666578588221,619.41,1016.816,396.851,2006.816,0.0,567.151,29.2,74.47,0.0,0.0,0.0
2017-08-22 22:00:00,10.0,26.7,33.80740392011739,9.058666578588221,619.41,1016.816,396.851,2006.816,0.0,567.151,29.2,74.47,0.0,0.0,0.0
2017-08-22 23:00:00,7.0,26.7,33.80740392011739,9.058666578588221,619.41,1016.816,396.851,2006.816,0.0,567.151,29.2,74.47,0.0,0.0,0.0
2017-08-23 00:00:00,7.0,25.6,30.909626441250186,8.28220944328066,619.41,1016.816,396.851,2006.816,0.0,567.151,28.9,75.55,1.18,0.0,1.0
2017-08-23 01:00:00,5.0,25.6,30.909626441250186,8.28220944328066,619.41,1016.816,396.851,2006.816,0.0,567.151,28.9,75.55,1.18,0.0,1.0
2017-08-23 02:00:00,5.0,25.6,30.909626441250186,8.28220944328066,619.41,1016.816,396.851,2006.816,0.0,567.151,28.9,75.55,1.18,0.0,1.0
2017-08-23 03:00:00,6.0,24.9,36.437886861451695,6.424982573676422,619.41,1016.816,396.851,2006.816,0.0,567.151,28.9,75.55,1.18,0.0,1.0
2017-08-23 04:00:00,9.0,24.9,36.437886861451695,6.424982573676422,619.41,1016.816,396.851,2006.816,0.0,567.151,28.9,75.55,1.18,0.0,1.0
2017-08-23 05:00:00,10.0,24.9,36.437886861451695,6.424982573676422,619.41,1016.816,396.851,2006.816,0.0,567.151,28.9,75.55,1.18,0.0,1.0
2017-08-23 06:00:00,11.0,25.5,47.27077214458598,8.335112528012656,0.0,0.0,0.0,4011.5,3073.719,0.0,28.9,75.55,1.18,0.0,1.0
2017-08-23 07:00:00,8.0,25.5,47.27077214458598,8.335112528012656,0.0,0.0,0.0,4011.5,3073.719,0.0,28.9,75.55,1.18,0.0,1.0
2017-08-23 08:00:00,7.0,25.5,47.27077214458598,8.335112528012656,0.0,0.0,0.0,4011.5,3073.719,0.0,28.9,75.55,1.18,0.0,1.0
2017-08-23 09:00:00,7.0,29.3,46.36443966187528,12.42331416492099,0.0,0.0,0.0,4011.5,3073.719,0.0,28.9,75.55,1.18,0.0,1.0
2017-08-23 10:00:00,5.0,29.3,46.36443966187528,12.42331416492099,0.0,0.0,0.0,4011.5,3073.719,0.0,28.9,75.55,1.18,0.0,1.0
2017-08-23 11:00:00,6.0,29.3,46.36443966187528,12.42331416492099,0.0,0.0,0.0,4011.5,3073.719,0.0,28.9,75.55,1.18,0.0,1.0
2017-08-23 12:00:00,4.0,32.2,39.6029588778518,10.611580849203346,0.0,0.0,0.0,4011.5,3073.719,0.0,28.9,75.55,1.18,0.0,1.0
2017-08-23 13:00:00,8.0,32.2,39.6029588778518,10.611580849203346,0.0,0.0,0.0,4011.5,3073.719,0.0,28.9,75.55,1.18,0.0,1.0
2017-08-23 14:00:00,8.0,32.2,39.6029588778518,10.611580849203346,0.0,0.0,0.0,4011.5,3073.719,0.0,28.9,75.55,1.18,0.0,1.0
2017-08-23 15:00:00,6.0,31.9,35.45307910843949,6.251334396009492,0.0,0.0,0.0,4011.5,3073.719,0.0,28.9,75.55,1.18,0.0,1.0
2017-08-23 16:00:00,10.0,31.9,35.45307910843949,6.251334396009492,0.0,0.0,0.0,4011.5,3073.719,0.0,28.9,75.55,1.18,0.0,1.0
